time_s,pos_err_m,ang_err_deg
14.600000,0.114054,19.878828
14.700000,0.115691,19.980933
14.700000,0.117109,20.069074
14.700000,0.118636,20.166764
14.700000,0.120709,20.289216
14.700000,0.122127,20.362554
14.700000,0.098145,14.213040
14.700000,0.099604,14.277869
14.800000,0.100865,14.334629
14.800000,0.101657,14.245697
14.800000,0.103377,14.334092
14.800000,0.101834,13.776639
14.800000,0.103927,13.887103
14.800000,0.105483,13.964504
14.800000,0.107158,14.044586
14.900000,0.098782,11.989145
14.900000,0.100699,12.076813
14.900000,0.102256,12.149126
14.900000,0.103933,12.228895
14.900000,0.105610,12.310372
14.900000,0.100380,11.058573
14.900000,0.102178,11.146337
15.000000,0.103976,11.232922
15.000000,0.105774,11.318259
15.000000,0.108171,11.431129
15.000000,0.102944,10.414741
15.000000,0.104178,10.489265
15.000000,0.101314,9.883048
15.000000,0.101895,9.803205
15.100000,0.099492,9.026567
15.100000,0.100827,8.738918
15.100000,0.101969,8.551056
15.100000,0.100143,7.824605
15.100000,0.101718,7.727744
15.100000,0.100232,7.125793
15.100000,0.101951,7.141131
15.200000,0.103771,7.212586
15.200000,0.102576,6.698858
15.200000,0.104135,6.725949
15.200000,0.106604,6.707437
15.200000,0.108032,6.674915
15.200000,0.103035,5.472832
15.200000,0.104724,5.448082
15.300000,0.106413,5.444580
15.300000,0.104432,4.868836
15.300000,0.106642,4.899056
15.300000,0.109242,4.925517
15.300000,0.111731,4.925080
15.300000,0.106878,4.064936
15.300000,0.108119,3.983663
15.400000,0.110414,3.971101
15.400000,0.112709,3.970354
15.400000,0.114464,3.976362
15.400000,0.116625,3.986082
15.400000,0.119235,3.993069
15.400000,0.110122,2.838103
15.500000,0.111523,2.835491
15.500000,0.110714,2.456342
15.500000,0.113374,2.452904
15.500000,0.111584,2.075801
15.500000,0.113125,2.077709
15.500000,0.115225,2.080794
15.600000,0.117465,2.082947
15.600000,0.120766,2.082456
15.600000,0.122506,2.081069
15.600000,0.124971,2.079151
15.600000,0.115462,1.100509
15.600000,0.114760,0.873770
15.600000,0.115630,0.874151
15.700000,0.118095,0.875329
15.700000,0.120790,0.876029
15.700000,0.123190,0.875890
15.700000,0.126038,0.862913
15.700000,0.128736,0.814886
15.700000,0.120432,0.271303
15.800000,0.122530,0.207819
15.800000,0.122552,0.092546
15.800000,0.124651,0.042058
15.800000,0.126749,0.004556
15.800000,0.128847,0.028777
15.800000,0.131094,0.083955
15.800000,0.133791,0.190275
15.900000,0.136037,0.302454
15.900000,0.138134,0.409729
15.900000,0.140829,0.531348
15.900000,0.143076,0.613342
15.900000,0.145324,0.683773
15.900000,0.125256,1.827105
16.000000,0.127733,1.910379
16.000000,0.128476,2.114890
16.000000,0.130643,2.204152
16.000000,0.132655,2.286748
16.000000,0.134667,2.365855
16.000000,0.132325,1.825253
16.000000,0.134183,1.890942
16.000000,0.132586,1.616115
16.100000,0.134983,1.697113
16.100000,0.137699,1.792754
16.100000,0.140415,1.892445
16.100000,0.143450,2.005551
16.100000,0.146645,2.122539
16.100000,0.138353,2.301217
16.200000,0.140430,2.374194
16.200000,0.139777,2.473034
16.200000,0.136956,2.466951
16.200000,0.138872,2.556936
16.200000,0.136368,2.709017
16.200000,0.138762,2.859912
16.200000,0.136735,3.040946
16.300000,0.139447,3.214229
16.300000,0.141680,3.365025
16.300000,0.138846,3.459714
16.300000,0.140600,3.591027
16.300000,0.142672,3.749815
16.300000,0.140314,3.913299
16.300000,0.142865,4.101723
16.400000,0.144200,4.287383
16.400000,0.143216,4.466446
16.400000,0.145766,4.643312
16.400000,0.143238,4.800203
16.400000,0.145787,4.984938
16.400000,0.143418,5.150543
16.400000,0.146126,5.349288
16.500000,0.143119,5.479574
16.500000,0.145508,5.651035
16.500000,0.147579,5.798264
16.500000,0.145528,5.995150
16.500000,0.147439,6.131486
16.500000,0.144263,6.254334
16.500000,0.146492,6.415379
16.500000,0.147511,6.341955
16.600000,0.149262,6.468956
16.600000,0.146811,6.594050
16.600000,0.149357,6.777608
16.600000,0.146023,6.893922
16.600000,0.148410,7.065008
16.600000,0.145385,7.213755
16.600000,0.142680,7.331302
16.700000,0.145226,7.514665
16.700000,0.147295,7.663929
16.700000,0.149522,7.824728
16.700000,0.146819,7.850927
16.700000,0.144117,7.913648
16.700000,0.146662,8.096708
16.700000,0.149366,8.291150
16.800000,0.151274,8.428474
16.800000,0.148255,8.457035
16.800000,0.150958,8.651886
16.800000,0.148260,8.579717
16.800000,0.146198,8.574205
16.800000,0.148900,8.768934
16.900000,0.145883,8.757158
16.900000,0.148108,8.924267
16.900000,0.150173,9.097515
16.900000,0.147144,9.117584
16.900000,0.149526,9.355421
16.900000,0.147127,9.416027
16.900000,0.149350,9.626459
17.000000,0.151572,9.823814
17.000000,0.154429,10.076259
17.000000,0.151404,10.112984
17.000000,0.153148,10.306046
17.000000,0.149790,10.365965
17.000000,0.152484,10.691625
17.000000,0.154702,10.950135
17.100000,0.146086,10.794973
17.100000,0.148147,11.008558
17.100000,0.150682,11.264922
17.100000,0.147644,11.317616
17.100000,0.150179,11.589143
17.100000,0.152395,11.835466
17.100000,0.150472,11.919255
17.200000,0.151734,12.124167
17.200000,0.148385,12.007135
17.200000,0.150601,12.245603
17.200000,0.147727,12.156770
17.200000,0.149785,12.375336
17.200000,0.147388,12.292049
17.200000,0.149761,12.551303
17.300000,0.152133,12.812413
17.300000,0.149103,12.670495
17.300000,0.151633,12.946732
17.300000,0.154320,13.237769
17.300000,0.156374,13.459387
17.300000,0.149372,13.048125
17.400000,0.150629,13.244440
17.400000,0.152999,13.502716
17.400000,0.149495,13.312189
17.400000,0.151549,13.536564
17.400000,0.153602,13.760559
17.400000,0.155813,14.001212
17.400000,0.147384,13.483762
17.500000,0.149595,13.723665
17.500000,0.152280,14.014174
17.500000,0.154175,14.209141
17.500000,0.156701,14.444076
17.500000,0.159228,14.654689
17.500000,0.162070,14.883106
17.500000,0.150951,14.102523
17.600000,0.151261,14.133997
17.600000,0.153633,14.301593
17.600000,0.155847,14.451361
17.600000,0.157744,14.579372
17.600000,0.149016,13.942789
17.600000,0.151547,14.125321
17.700000,0.148687,13.924646
17.700000,0.151219,14.115388
17.700000,0.153276,14.268296
17.700000,0.155492,14.429408
17.700000,0.157707,14.587299
17.700000,0.159922,14.743759
17.700000,0.162136,14.900856
17.800000,0.164983,15.105782
17.800000,0.167671,15.302270
17.800000,0.169885,15.464926
17.800000,0.172098,15.627096
17.800000,0.174469,15.799528
17.800000,0.149462,13.937039
17.800000,0.151680,14.096155
17.800000,0.147726,13.662838
17.900000,0.149945,13.822244
17.900000,0.152164,13.982384
17.900000,0.148684,13.620587
17.900000,0.150587,13.758685
17.900000,0.153124,13.942789
17.900000,0.149645,13.571308
17.900000,0.151865,13.731665
18.000000,0.152345,13.679587
18.000000,0.150769,13.406861
18.000000,0.152672,13.544003
18.000000,0.149353,13.079329
18.000000,0.151415,13.228309
18.000000,0.153795,13.400379
18.000000,0.155856,13.549533
18.100000,0.147310,12.583446
18.100000,0.149373,12.732379
18.100000,0.151436,12.881202
18.100000,0.153657,13.041421
18.100000,0.156195,13.224549
18.100000,0.158575,13.396326
18.100000,0.149709,12.345609
18.100000,0.151931,12.506057
18.200000,0.152726,12.520237
18.200000,0.150510,12.219617
18.200000,0.147183,11.780955
18.200000,0.149724,11.964187
18.200000,0.146078,11.500607
18.200000,0.148301,11.660927
18.200000,0.145765,11.286103
18.300000,0.148147,11.457956
18.300000,0.150370,11.618356
18.300000,0.152910,11.798499
18.300000,0.149739,11.356281
18.300000,0.147044,10.909630
18.300000,0.149110,11.001758
18.300000,0.151495,11.106207
18.400000,0.153403,11.169337
18.400000,0.150707,10.756856
18.400000,0.152773,10.875694
18.400000,0.148964,10.377461
18.400000,0.145309,9.924241
18.400000,0.148174,10.017947
18.400000,0.144836,9.629291
18.500000,0.147224,9.686677
18.500000,0.149294,9.746806
18.500000,0.145159,9.369166
18.500000,0.147388,9.457049
18.500000,0.148503,9.504546
18.500000,0.150253,9.580596
18.500000,0.152641,9.680556
18.500000,0.154392,9.747787
18.600000,0.157099,9.840960
18.600000,0.159010,9.901940
18.600000,0.145170,8.828116
18.600000,0.146763,8.881248
18.600000,0.148197,8.931403
18.600000,0.150906,9.031801
18.600000,0.152977,9.108185
18.600000,0.154411,9.152590
18.700000,0.156482,9.198546
18.700000,0.158874,9.227119
18.700000,0.145193,8.079962
18.700000,0.147747,8.097943
18.700000,0.149502,8.107563
18.700000,0.151578,8.112175
18.700000,0.153014,8.110847
18.700000,0.144424,7.321038
18.800000,0.146820,7.310999
18.800000,0.148737,7.305109
18.800000,0.145399,6.915794
18.800000,0.147316,6.917608
18.800000,0.149233,6.921795
18.800000,0.151470,6.927166
18.800000,0.153387,6.930344
18.900000,0.155784,6.931165
18.900000,0.158021,6.929160
18.900000,0.144171,5.756075
18.900000,0.146728,5.753187
18.900000,0.148807,5.752447
18.900000,0.151524,5.753609
18.900000,0.153762,5.755460
19.000000,0.156320,5.757207
19.000000,0.158878,5.757709
19.000000,0.160957,5.757181
19.000000,0.147739,4.587037
19.000000,0.144716,4.196997
19.000000,0.146475,4.196743
19.000000,0.149034,4.197021
19.100000,0.152393,4.197218
19.100000,0.154632,4.184597
19.100000,0.145867,3.373583
19.100000,0.148429,3.310882
19.100000,0.151311,3.228925
19.100000,0.153232,3.179682
19.200000,0.155633,3.131566
19.200000,0.147185,2.317415
19.200000,0.148786,2.290356
19.200000,0.145441,1.848508
19.200000,0.147684,1.766151
19.200000,0.149767,1.671349
19.200000,0.152811,1.525442
19.300000,0.155054,1.429190
19.300000,0.146437,0.768215
19.300000,0.148680,0.700197
19.300000,0.150922,0.636492
19.300000,0.147733,0.289505
19.300000,0.149815,0.218826
19.300000,0.151417,0.159202
19.300000,0.154301,0.044988
19.400000,0.145838,0.465693
19.400000,0.148241,0.556044
19.400000,0.150323,0.629380
19.400000,0.147130,0.870179
19.400000,0.149373,0.944825
19.400000,0.151455,1.015782
19.400000,0.148105,1.318514
19.500000,0.149866,1.382783
19.500000,0.152589,1.483973
19.500000,0.154511,1.555270
19.500000,0.156754,1.637059
19.500000,0.158836,1.711346
19.500000,0.161398,1.801212
19.500000,0.163480,1.873907
19.600000,0.152450,2.007389
19.600000,0.151496,2.199375
19.600000,0.153578,2.274409
19.600000,0.156460,2.378933
19.600000,0.158702,2.460024
19.600000,0.150392,2.750951
19.600000,0.152794,2.836482
19.700000,0.149758,2.948417
19.700000,0.152159,3.033767
19.700000,0.154721,3.125234
19.700000,0.157443,3.222928
19.700000,0.160325,3.340286
19.700000,0.162727,3.465102
19.800000,0.164650,3.580961
19.800000,0.167213,3.744872
19.800000,0.169296,3.874471
19.800000,0.171698,4.011269
19.800000,0.174740,4.166264
19.800000,0.176821,4.279369
19.800000,0.179064,4.424947
19.900000,0.148522,4.564076
19.900000,0.150926,4.763536
19.900000,0.153009,4.937277
19.900000,0.156533,5.207079
19.900000,0.159575,5.411797
19.900000,0.161976,5.566078
20.000000,0.164217,5.714109
20.000000,0.154789,5.883111
20.000000,0.152555,6.049077
20.000000,0.153836,6.145948
20.000000,0.155917,6.303688
20.000000,0.158158,6.470486
20.000000,0.149210,6.558576
20.000000,0.151291,6.704838
20.100000,0.153371,6.848767
20.100000,0.150015,6.846035
20.100000,0.151775,6.969428
20.100000,0.148900,7.041879
20.100000,0.150660,7.169663
20.100000,0.153860,7.403388
20.100000,0.156099,7.565940
20.200000,0.152582,7.534461
20.200000,0.154981,7.704945
20.200000,0.156740,7.829447
20.200000,0.154184,7.839995
20.200000,0.156742,8.022665
20.200000,0.148109,7.798892
20.200000,0.150348,7.960346
20.300000,0.152427,8.110235
20.300000,0.149710,8.118573
20.300000,0.152108,8.290189
20.300000,0.154666,8.472784
20.300000,0.157064,8.643987
20.300000,0.148752,8.406532
20.300000,0.150831,8.555524
20.400000,0.152429,8.681215
20.400000,0.149394,8.670028
20.400000,0.151791,8.842146
20.400000,0.154188,9.014024
20.400000,0.156745,9.197135
20.400000,0.159141,9.368729
20.400000,0.150196,9.107738
20.500000,0.147322,9.099398
20.500000,0.149719,9.271308
20.500000,0.151956,9.431808
20.500000,0.154672,9.626680
20.500000,0.156748,9.775626
20.500000,0.149245,9.592165
20.500000,0.150684,9.729536
20.600000,0.147972,9.728786
20.600000,0.150369,9.900591
20.600000,0.152286,10.038059
20.600000,0.154841,10.221395
20.600000,0.157556,10.416184
20.600000,0.148943,10.188485
20.700000,0.151339,10.360304
20.700000,0.153895,10.543561
20.700000,0.150547,10.444491
20.700000,0.153741,10.673585
20.700000,0.150710,10.504878
20.700000,0.153964,10.734001
20.800000,0.156105,10.882925
20.800000,0.158575,11.054750
20.800000,0.160715,11.203664
20.800000,0.163184,11.375498
20.800000,0.165049,11.501506
20.800000,0.167422,11.661882
20.800000,0.169626,11.810810
20.800000,0.150643,10.517533
20.900000,0.152849,10.666477
20.900000,0.155564,10.849774
20.900000,0.157599,10.987251
20.900000,0.160313,11.170538
20.900000,0.151667,10.582345
20.900000,0.154751,10.788539
21.000000,0.153844,10.695447
21.000000,0.154214,10.698908
21.000000,0.157358,10.905117
21.000000,0.159454,11.042569
21.000000,0.162307,11.225853
21.000000,0.165000,11.397672
21.000000,0.167694,11.569491
21.100000,0.153932,10.570290
21.100000,0.156627,10.742119
21.100000,0.158603,10.868143
21.100000,0.161118,11.028516
21.100000,0.163453,11.177422
21.100000,0.165967,11.337780
21.100000,0.168840,11.521049
21.100000,0.170994,11.658496
21.200000,0.173867,11.841767
21.200000,0.176918,12.036505
21.200000,0.180327,12.254129
21.200000,0.182481,12.391586
21.200000,0.158598,10.647377
21.200000,0.161472,10.830643
21.300000,0.164526,11.025370
21.300000,0.167040,11.183794
21.300000,0.169374,11.317181
21.300000,0.172425,11.462448
21.300000,0.174937,11.563452
21.300000,0.177449,11.660371
21.400000,0.180320,11.780450
21.400000,0.183370,11.926517
21.400000,0.186061,12.062651
21.400000,0.188931,12.186238
21.400000,0.191441,12.265821
21.400000,0.194309,12.332170
21.400000,0.197177,12.392605
21.500000,0.200046,12.466315
21.500000,0.202198,12.535012
21.500000,0.204708,12.626779
21.500000,0.163673,9.601622
21.500000,0.166189,9.695063
21.500000,0.169244,9.797184
21.500000,0.172119,9.882295
21.600000,0.167768,9.460363
21.600000,0.170284,9.532712
21.600000,0.168630,9.317784
21.600000,0.171147,9.399746
21.600000,0.174023,9.497222
21.600000,0.165680,8.803653
21.700000,0.168737,8.903927
21.700000,0.171434,8.988710
21.700000,0.173771,9.060414
21.700000,0.176648,9.148555
21.700000,0.179165,9.227078
21.700000,0.165049,8.138952
21.700000,0.167388,8.214767
21.700000,0.169546,8.285114
21.800000,0.171704,8.355177
21.800000,0.174253,8.418852
21.800000,0.176411,8.487171
21.800000,0.173487,8.205549
21.800000,0.175825,8.278999
21.800000,0.178883,8.375629
21.800000,0.181761,8.467376
21.900000,0.184818,8.565423
21.900000,0.170017,7.477744
21.900000,0.172356,7.552522
21.900000,0.175415,7.649837
21.900000,0.178113,7.735403
21.900000,0.168200,7.019146
22.000000,0.171079,7.110494
22.000000,0.173958,7.202115
22.000000,0.177197,7.305427
22.000000,0.178996,7.362865
22.000000,0.181155,7.431740
22.000000,0.183498,7.506261
22.000000,0.185903,7.580676
22.000000,0.169399,6.469486
22.100000,0.171988,6.549545
22.100000,0.174577,6.629643
22.100000,0.171231,6.326100
22.100000,0.174265,6.417800
22.100000,0.171182,6.120076
22.100000,0.174221,6.211776
22.100000,0.177071,6.297694
22.200000,0.179730,6.377842
22.200000,0.169953,5.673362
22.200000,0.172992,5.764958
22.200000,0.175652,5.845126
22.200000,0.178121,5.919598
22.200000,0.181350,6.016984
22.200000,0.171382,5.359355
22.300000,0.174232,5.445268
22.300000,0.176511,5.513987
22.300000,0.178791,5.582683
22.300000,0.182210,5.685742
22.300000,0.185630,5.788810
22.300000,0.188154,5.863262
22.400000,0.191078,5.949168
22.400000,0.193612,6.023628
22.400000,0.171662,5.159898
22.400000,0.174197,5.234340
22.400000,0.177581,5.331698
22.400000,0.180780,5.423335
22.400000,0.184180,5.520693
22.500000,0.174139,5.188963
22.500000,0.176939,5.269153
22.500000,0.179538,5.343611
22.500000,0.182937,5.440976
22.500000,0.185537,5.515439
22.500000,0.188936,5.612810
22.500000,0.174585,5.159778
22.500000,0.177249,5.234227
22.600000,0.178549,5.264175
22.600000,0.182033,5.361543
22.600000,0.185312,5.453199
22.600000,0.188461,5.539123
22.600000,0.191400,5.619312
22.600000,0.194758,5.710961
22.700000,0.197907,5.796876
22.700000,0.200426,5.865602
22.700000,0.203574,5.951515
22.700000,0.206093,6.020252
22.700000,0.209661,6.117617
22.700000,0.212809,6.203529
22.700000,0.216006,6.289439
22.800000,0.185429,5.293697
22.800000,0.188653,5.379608
22.800000,0.188748,5.367769
22.800000,0.191542,5.442229
22.800000,0.194336,5.516682
22.800000,0.196700,5.579681
22.800000,0.198635,5.631211
22.800000,0.183123,5.120698
22.900000,0.185762,5.189428
22.900000,0.188181,5.252425
22.900000,0.191260,5.332609
22.900000,0.194119,5.407070
22.900000,0.197198,5.487264
22.900000,0.200277,5.567452
22.900000,0.203796,5.659095
22.900000,0.190794,5.235434
23.000000,0.194533,5.332797
23.000000,0.194233,5.304204
23.000000,0.198192,5.407305
23.000000,0.201270,5.487493
23.000000,0.204789,5.579136
23.000000,0.207868,5.659325
23.100000,0.211386,5.750961
23.100000,0.214684,5.836875
23.100000,0.217543,5.911340
23.100000,0.221061,6.002986
23.100000,0.225238,6.111823
23.100000,0.228756,6.203462
23.100000,0.231394,6.272196
23.200000,0.201049,5.333148
23.200000,0.204787,5.430523
23.200000,0.203316,5.373293
23.200000,0.206395,5.453486
23.200000,0.209034,5.522215
23.200000,0.212552,5.613866
23.200000,0.195590,5.092736
23.300000,0.198229,5.161466
23.300000,0.200428,5.218757
23.300000,0.204826,5.333315
23.300000,0.208125,5.419246
23.300000,0.211423,5.505161
23.300000,0.201461,5.201647
23.300000,0.204320,5.276101
23.400000,0.205798,5.310472
23.400000,0.203677,5.241768
23.400000,0.207195,5.333417
23.400000,0.210274,5.413620
23.400000,0.213792,5.505280
23.400000,0.203050,5.190266
23.500000,0.200647,5.110089
23.500000,0.203946,5.196001
23.500000,0.207904,5.299096
23.500000,0.204013,5.184577
23.500000,0.200561,5.081487
23.500000,0.204739,5.190313
23.600000,0.207408,5.259042
23.600000,0.208947,5.299144
23.600000,0.206395,5.224659
23.600000,0.202553,5.115845
23.600000,0.205632,5.196041
23.600000,0.201350,5.075762
23.600000,0.205968,5.196044
23.700000,0.210366,5.310608
23.700000,0.199433,5.012797
23.700000,0.201852,5.075813
23.700000,0.205371,5.167460
23.700000,0.207570,5.224743
23.700000,0.211968,5.347313
23.700000,0.215048,5.456297
23.800000,0.218127,5.586637
23.800000,0.199985,5.186184
23.800000,0.203725,5.354722
23.800000,0.206584,5.471534
23.800000,0.209883,5.593745
23.800000,0.212742,5.703387
23.900000,0.216261,5.865463
23.900000,0.219561,6.048169
23.900000,0.200639,5.677506
23.900000,0.203279,5.837179
23.900000,0.206578,6.024057
23.900000,0.210096,6.203836
23.900000,0.213174,6.349884
24.000000,0.215592,6.463139
24.000000,0.218449,6.600989
24.000000,0.221746,6.769480
24.000000,0.224823,6.935246
24.000000,0.199519,6.410775
24.000000,0.203696,6.635694
24.100000,0.207651,6.840028
24.100000,0.210068,6.962092
24.100000,0.198844,6.760934
24.100000,0.202359,6.941191
24.100000,0.204556,7.055906
24.100000,0.201911,7.075616
24.100000,0.204987,7.239239
24.200000,0.206742,7.373524
24.200000,0.202996,7.374015
24.200000,0.206290,7.544419
24.200000,0.201008,7.462871
24.200000,0.204302,7.632988
24.200000,0.200337,7.620864
24.200000,0.203850,7.804781
24.300000,0.199665,7.783050
24.300000,0.202958,7.955896
24.300000,0.206909,8.162478
24.300000,0.210201,8.333947
24.300000,0.213492,8.505110
24.300000,0.217441,8.710704
24.400000,0.220950,8.893935
24.400000,0.201379,8.458849
24.400000,0.204012,8.596649
24.400000,0.206425,8.722937
24.400000,0.201145,8.642910
24.400000,0.204655,8.826234
24.400000,0.208165,9.009340
24.500000,0.213209,9.272527
24.500000,0.201116,9.031890
24.500000,0.204187,9.192337
24.500000,0.200444,9.192492
24.500000,0.203734,9.364461
24.500000,0.202849,9.427548
24.500000,0.206358,9.610812
24.600000,0.208989,9.748241
24.600000,0.211324,9.905805
24.600000,0.211961,10.019438
24.600000,0.214374,10.145442
24.600000,0.214803,10.247661
24.600000,0.218094,10.419539
24.600000,0.218096,10.498860
24.700000,0.221169,10.659272
24.700000,0.224241,10.819658
24.700000,0.225131,10.892163
24.700000,0.228643,11.075448
24.700000,0.231496,11.224378
24.700000,0.232396,11.203556
24.700000,0.234176,11.283312
24.800000,0.237469,11.455186
24.800000,0.236163,11.436414
24.800000,0.239894,11.631179
24.800000,0.242746,11.780104
24.800000,0.245818,11.940481
24.800000,0.233779,11.335763
24.800000,0.229401,11.077882
24.900000,0.232913,11.261170
24.900000,0.236425,11.444485
24.900000,0.239497,11.604903
24.900000,0.243008,11.788214
24.900000,0.246518,11.971520
24.900000,0.233817,11.348427
24.900000,0.236889,11.508822
25.000000,0.237770,11.547341
25.000000,0.236022,11.442321
25.000000,0.230985,11.180057
25.000000,0.234277,11.351896
25.000000,0.237349,11.512290
25.000000,0.232532,11.271319
25.000000,0.228810,11.073103
25.100000,0.231882,11.233500
25.100000,0.234954,11.393901
25.100000,0.237368,11.519947
25.100000,0.232768,11.274198
25.100000,0.236060,11.446033
25.100000,0.231679,11.220109
25.100000,0.235190,11.403409
25.200000,0.237385,11.518457
25.200000,0.240017,11.655956
25.200000,0.237610,11.531534
25.200000,0.234326,11.357396
25.200000,0.230821,11.173531
25.200000,0.234112,11.345369
25.200000,0.229729,11.117634
25.300000,0.233020,11.289474
25.300000,0.235872,11.438409
25.300000,0.232147,11.243581
25.300000,0.236096,11.449781
25.300000,0.232151,11.242817
25.300000,0.235222,11.403211
25.400000,0.237854,11.540714
25.400000,0.235444,11.414897
25.400000,0.238953,11.598195
25.400000,0.233911,11.335031
25.400000,0.229965,11.128593
25.400000,0.233474,11.311893
25.400000,0.228869,11.071170
25.500000,0.233037,11.288856
25.500000,0.236765,11.483626
25.500000,0.232379,11.254637
25.500000,0.235011,11.392095
25.500000,0.231720,11.220317
25.500000,0.235229,11.403626
25.600000,0.238737,11.586934
25.600000,0.233474,11.311897
25.600000,0.236763,11.483748
25.600000,0.239393,11.621220
25.600000,0.235226,11.403533
25.600000,0.230838,11.174444
25.600000,0.234565,11.369209
25.700000,0.231054,11.185916
25.700000,0.234123,11.346303
25.700000,0.237192,11.506690
25.700000,0.240700,11.689999
25.700000,0.244425,11.884789
25.700000,0.233895,11.334843
25.800000,0.236964,11.495238
25.800000,0.240690,11.690002
25.800000,0.243977,11.861820
25.800000,0.246387,11.987835
25.800000,0.234541,11.369241
25.800000,0.238267,11.563976
25.900000,0.235192,11.403600
25.900000,0.238918,11.598354
25.900000,0.242423,11.781640
25.900000,0.245929,11.964925
25.900000,0.234080,11.346303
25.900000,0.236929,11.495236
25.900000,0.234511,11.369225
26.000000,0.237798,11.541074
26.000000,0.238454,11.575424
26.000000,0.234281,11.357774
26.000000,0.236472,11.472335
26.000000,0.232517,11.266057
26.000000,0.235366,11.414996
26.000000,0.231630,11.220244
26.100000,0.235136,11.403547
26.100000,0.238641,11.586852
26.100000,0.234248,11.357734
26.100000,0.237096,11.506672
26.100000,0.233797,11.334782
26.100000,0.237083,11.506626
26.100000,0.235322,11.414973
26.200000,0.235756,11.437885
26.200000,0.239479,11.632645
26.200000,0.235084,11.403505
26.200000,0.238151,11.563893
26.200000,0.241655,11.747195
26.200000,0.244502,11.896128
26.200000,0.231768,11.231731
26.300000,0.234616,11.380663
26.300000,0.237026,11.506660
26.300000,0.240092,11.667045
26.300000,0.242939,11.815975
26.300000,0.246004,11.976365
26.300000,0.233926,11.346301
26.300000,0.238088,11.564004
26.400000,0.236982,11.506750
26.400000,0.236975,11.506758
26.400000,0.232577,11.277611
26.400000,0.236081,11.460904
26.400000,0.231463,11.220310
26.400000,0.235186,11.415059
26.400000,0.231225,11.208871
26.500000,0.234729,11.392178
26.500000,0.238013,11.564030
26.500000,0.234490,11.380735
26.500000,0.237336,11.529676
26.500000,0.233374,11.323428
26.500000,0.236440,11.483811
26.600000,0.236430,11.483799
26.600000,0.235542,11.437964
26.600000,0.237513,11.541042
26.600000,0.233549,11.334846
26.600000,0.235958,11.460862
26.600000,0.231994,11.249832
26.600000,0.228247,11.023067
26.700000,0.231749,11.147815
26.700000,0.235688,11.272896
26.700000,0.238752,11.374839
26.700000,0.242691,11.524131
26.700000,0.230823,10.872889
26.700000,0.233669,10.983125
26.700000,0.236952,11.083806
26.800000,0.238258,11.052578
26.800000,0.236269,10.826750
26.800000,0.232523,10.507241
26.800000,0.228119,10.191140
26.800000,0.231843,10.299271
26.800000,0.234691,10.388776
26.900000,0.230288,10.093552
26.900000,0.233137,10.174119
26.900000,0.236423,10.257443
26.900000,0.239271,10.324100
26.900000,0.243215,10.415679
26.900000,0.231343,9.712330
26.900000,0.233754,9.775517
27.000000,0.237261,9.871902
27.000000,0.239230,9.894971
27.000000,0.236366,9.664025
27.000000,0.239216,9.739055
27.000000,0.242285,9.817255
27.000000,0.230191,9.109715
27.000000,0.234138,9.209449
27.100000,0.237866,9.306148
27.100000,0.233024,8.986355
27.100000,0.235876,9.062521
27.100000,0.238946,9.144422
27.100000,0.242456,9.236942
27.100000,0.245746,9.322460
27.100000,0.233648,8.616939
27.200000,0.236061,8.679089
27.200000,0.238694,8.747135
27.200000,0.242424,8.844281
27.200000,0.244837,8.907592
27.200000,0.248566,9.005718
27.200000,0.252296,9.103695
27.200000,0.232938,8.015494
27.300000,0.235791,8.089788
27.300000,0.238424,8.158226
27.300000,0.234456,7.859961
27.300000,0.237748,7.945701
27.300000,0.240821,8.025944
27.300000,0.243455,8.094826
27.300000,0.232225,7.430579
27.300000,0.235297,7.493747
27.400000,0.229789,7.155862
27.400000,0.233082,7.241710
27.400000,0.235936,7.316064
27.400000,0.238790,7.390416
27.400000,0.234159,7.075316
27.400000,0.236794,7.144044
27.400000,0.232163,6.829010
27.500000,0.234358,6.886343
27.500000,0.237212,6.960871
27.500000,0.233019,6.657328
27.500000,0.235654,6.726059
27.500000,0.238508,6.800487
27.500000,0.242240,6.897807
27.500000,0.231879,6.267715
27.600000,0.235392,6.359357
27.600000,0.237365,6.382291
27.600000,0.240219,6.456782
27.600000,0.243512,6.542718
27.600000,0.247683,6.651536
27.600000,0.251415,6.748892
27.600000,0.232253,5.974739
27.700000,0.235766,6.066377
27.700000,0.239718,6.169490
27.700000,0.243230,6.261151
27.700000,0.246304,6.341348
27.700000,0.250036,6.438735
27.700000,0.232422,5.983535
27.800000,0.235716,6.069451
27.800000,0.236150,6.081243
27.800000,0.239004,6.155710
27.800000,0.242517,6.247357
27.800000,0.244053,6.287447
27.800000,0.231502,5.919376
27.800000,0.234795,6.005293
27.800000,0.229947,5.899949
27.900000,0.232582,5.968679
27.900000,0.237192,6.088982
27.900000,0.233661,5.996283
27.900000,0.236954,6.081742
27.900000,0.232983,5.952413
27.900000,0.236714,6.002182
27.900000,0.239128,6.020028
28.000000,0.242200,6.036618
28.000000,0.230965,5.678832
28.000000,0.233818,5.691881
28.000000,0.229626,5.497761
28.000000,0.232040,5.493209
28.000000,0.236650,5.476837
28.100000,0.240162,5.467520
28.100000,0.228268,5.076617
28.100000,0.230244,5.078680
28.100000,0.233319,5.084727
28.100000,0.229129,4.897268
28.100000,0.232203,4.900688
28.100000,0.231756,4.808098
28.100000,0.234611,4.805299
28.200000,0.234383,4.696823
