time_s,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1754150928.062501,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150928.163506,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150928.208903,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150928.309228,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150928.409729,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150928.510349,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150928.584398,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150928.686422,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150928.785828,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150928.817908,0.220000,0.000000,0.000000,0.000000,0.000000,0.050000
1754150928.918203,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.018442,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.119245,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.219539,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.319883,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.420663,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.520675,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.620972,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.721431,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150929.793608,0.220000,0.000000,0.000000,0.000000,0.000000,0.050000
1754150929.894030,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150929.994507,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.094821,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.195072,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.295388,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.395664,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.496183,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.596401,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.696752,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.797101,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.897401,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150930.997613,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150931.097861,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150931.200023,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150931.202088,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150931.301908,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150931.402475,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150931.503793,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150931.544277,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150931.644427,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150931.744773,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150931.845071,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150931.945334,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150932.045733,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150932.146053,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150932.246325,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150932.346696,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150932.425260,0.220000,0.000000,0.000000,0.000000,0.000000,-0.250000
1754150932.525277,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150932.625627,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150932.725918,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150932.826218,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150932.933460,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.028551,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.128841,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.229209,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.329493,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.429752,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.530039,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.631555,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.730926,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150933.801041,0.220000,0.000000,0.000000,0.000000,0.000000,-0.250000
1754150933.900479,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150934.000751,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150934.101021,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150934.201299,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150934.273799,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150934.373592,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150934.473966,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150934.574937,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150934.675422,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150934.728272,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150934.828674,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150934.928846,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150935.029103,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150935.129561,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150935.230513,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150935.331197,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150935.335944,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150935.436032,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150935.536211,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150935.636513,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150935.736836,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150935.767585,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150935.867836,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150935.968914,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.068559,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.168735,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.270376,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.370281,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.470567,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.570809,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.671622,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.771604,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.871908,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150936.972303,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.073178,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.173425,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.273783,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.375385,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.475292,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.575773,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.676240,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.776483,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.876737,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150937.977169,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.077472,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.178754,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.278927,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.379467,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.480328,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.580217,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.680526,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.780887,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.881973,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150938.981918,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.082052,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.182420,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.282606,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.382994,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.483312,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.583781,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.684647,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150939.688730,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150939.794461,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150939.889499,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150939.989834,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.090089,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.191008,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.291240,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.391527,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.491856,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.592217,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150940.592893,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150940.693234,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150940.793566,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150940.894169,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150940.994280,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.094918,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.194803,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.295162,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.395380,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.495725,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.596088,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.696415,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.796878,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.896965,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150941.997430,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150942.097619,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150942.177312,0.220000,0.000000,0.000000,0.000000,0.000000,0.050000
1754150942.277531,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.377871,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.478717,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.578689,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.679005,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.779479,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.880089,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150942.980259,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.080442,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.180794,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.281727,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.382318,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.482350,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.583206,0.220000,0.000000,0.000000,0.000000,0.000000,0.100000
1754150943.608917,0.220000,0.000000,0.000000,0.000000,0.000000,0.050000
1754150943.711055,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150943.809652,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150943.910088,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150943.937104,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150944.037301,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.137727,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.238041,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.338316,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.438799,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.538921,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.640931,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.741016,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.840986,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.941660,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150944.993663,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150945.093682,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.193999,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.294819,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.394882,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.495189,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.595503,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.696115,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.796215,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.896575,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150945.996777,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150946.026315,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150946.125808,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.225900,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.326211,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.426685,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.528020,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.627585,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.727871,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.828343,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150946.928714,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.029238,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.129141,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.229483,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.329873,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.430204,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.530799,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.630903,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.731284,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.831644,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.931935,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150947.976258,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150948.076574,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.177145,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.277263,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.377636,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.478864,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.579108,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.679281,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.780173,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.880219,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150948.980780,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.080684,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.181103,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.281399,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.381997,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.482737,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.583145,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.683205,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.783612,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.883831,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150949.984276,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.084655,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.186001,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.286121,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.385771,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.486214,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.586714,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.687372,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.787532,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.888415,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150950.988670,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.089180,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.189283,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.289994,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.390856,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.490546,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.590927,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.691200,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.792049,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.891855,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150951.992149,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150952.092707,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150952.192990,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150952.293367,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150952.393626,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150952.469005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150952.568986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150952.668921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150952.769372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150952.869730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150952.970219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.070389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.170675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.270949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.371270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.471608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.572397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.672562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.773451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.873407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150953.973602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.073853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.174563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.274620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.375337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.475446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.576324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.676702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.776966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.877345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150954.978058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.077892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.178365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.279488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.379032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.479583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.581449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.681565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.781753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150955.882664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
