time_s,pos_err_m,ang_err_deg
14.100000,0.209506,20.454886
14.100000,0.212317,20.659574
14.100000,0.215561,20.873938
14.100000,0.211264,20.421040
14.100000,0.214511,20.613033
14.100000,0.210219,20.068217
14.200000,0.213468,20.280339
14.200000,0.208960,19.725890
14.200000,0.212212,19.937918
14.200000,0.215030,20.099041
14.200000,0.217848,20.238194
14.200000,0.217004,19.978691
14.200000,0.215735,19.670025
14.200000,0.211668,19.029142
14.300000,0.214491,19.174896
14.300000,0.209985,18.563827
14.300000,0.212811,18.709559
14.300000,0.215202,18.816988
14.300000,0.210917,18.155340
14.300000,0.213529,18.238676
14.300000,0.216794,18.338720
14.400000,0.212946,17.669175
14.400000,0.216213,17.797588
14.400000,0.211708,17.131041
14.400000,0.214979,17.242147
14.400000,0.215222,17.042330
14.400000,0.217840,17.095278
14.400000,0.215711,16.640781
14.400000,0.211204,15.913998
14.500000,0.214700,15.994594
14.500000,0.217758,16.080101
14.500000,0.213685,15.399452
14.500000,0.216526,15.487101
14.500000,0.219586,15.575510
14.500000,0.222210,15.644548
14.500000,0.210773,14.167666
14.600000,0.213837,14.238995
14.600000,0.216901,14.311645
14.600000,0.212379,13.592518
14.600000,0.215445,13.641201
14.600000,0.218951,13.675996
14.600000,0.222238,13.698561
14.600000,0.225306,13.719656
14.700000,0.213623,12.175674
14.700000,0.216475,12.177982
14.700000,0.219328,12.171078
14.700000,0.222620,12.157659
14.700000,0.225473,12.147428
14.700000,0.213549,10.583870
14.700000,0.216403,10.585041
14.800000,0.212297,9.812571
14.800000,0.215372,9.819907
14.800000,0.217569,9.823750
14.800000,0.212797,9.098976
14.800000,0.215873,9.097444
14.800000,0.218510,9.090914
14.800000,0.220715,8.991665
14.800000,0.217031,8.391447
14.900000,0.220110,8.332354
14.900000,0.215553,7.657238
14.900000,0.218193,7.609087
14.900000,0.221053,7.566955
14.900000,0.223692,7.537109
14.900000,0.226552,7.506050
14.900000,0.214587,6.295214
14.900000,0.217889,6.212232
15.000000,0.213557,5.501952
15.000000,0.216860,5.385609
15.000000,0.219723,5.290891
15.000000,0.223026,5.197692
15.000000,0.225888,5.130646
15.000000,0.213874,3.898076
15.000000,0.216516,3.842900
15.100000,0.219378,3.777800
15.100000,0.214791,3.176804
15.100000,0.217874,3.090435
15.100000,0.213282,2.564106
15.100000,0.216806,2.463209
15.100000,0.219888,2.380123
15.100000,0.222971,2.302207
15.200000,0.225833,2.232614
15.200000,0.214661,1.203822
15.200000,0.217303,1.137225
15.200000,0.213800,0.747434
15.200000,0.216225,0.585177
15.200000,0.218868,0.469437
15.200000,0.214267,0.026792
15.200000,0.210325,0.562380
15.300000,0.213188,0.683724
15.300000,0.216270,0.800821
15.300000,0.219572,0.920633
15.300000,0.222875,1.060656
15.300000,0.225958,1.220085
15.300000,0.228600,1.374991
15.300000,0.209491,2.358522
15.400000,0.212133,2.516783
15.400000,0.215215,2.687800
15.400000,0.217856,2.821559
15.400000,0.214560,3.056566
15.400000,0.215882,3.236801
15.400000,0.218522,3.362873
15.400000,0.214347,3.690823
15.500000,0.217207,3.843838
15.500000,0.212814,4.237927
15.500000,0.215453,4.383669
15.500000,0.218312,4.538343
15.500000,0.213698,4.893976
15.500000,0.216557,5.039667
15.500000,0.211502,5.336794
15.500000,0.214140,5.469578
15.600000,0.209745,5.767545
15.600000,0.212602,5.916365
15.600000,0.215020,6.044149
15.600000,0.217437,6.172828
15.600000,0.215678,6.374987
15.600000,0.216776,6.592705
15.600000,0.219632,6.746032
15.600000,0.222708,6.928546
15.700000,0.210618,7.123783
15.700000,0.213695,7.342979
15.700000,0.216771,7.566508
15.700000,0.212375,7.772404
15.700000,0.215669,7.990543
15.700000,0.219182,8.212573
15.700000,0.214568,8.420621
15.800000,0.210174,8.653863
15.800000,0.213029,8.890273
15.800000,0.216104,9.157368
15.800000,0.219177,9.423039
15.800000,0.217637,9.606649
15.800000,0.217634,9.836115
15.800000,0.213237,9.918993
15.900000,0.215868,10.111412
15.900000,0.211473,10.234380
15.900000,0.214323,10.454029
15.900000,0.217392,10.698756
15.900000,0.212998,10.826605
15.900000,0.215847,11.058289
15.900000,0.218695,11.286637
15.900000,0.214078,11.264337
16.000000,0.216925,11.484354
16.000000,0.212528,11.496904
16.000000,0.215375,11.716111
16.000000,0.218658,11.972007
16.000000,0.218432,12.130751
16.000000,0.217329,12.297745
16.000000,0.212717,12.335788
16.100000,0.215562,12.561027
16.100000,0.218624,12.801838
16.100000,0.214232,12.825300
16.100000,0.217076,13.047044
16.100000,0.212468,13.075790
16.100000,0.215529,13.315808
16.100000,0.218808,13.574077
16.200000,0.214423,13.632110
16.200000,0.217264,13.856551
16.200000,0.212442,13.812479
16.200000,0.215283,14.036056
16.200000,0.218342,14.276314
16.200000,0.218993,14.390397
16.200000,0.216360,14.358760
16.200000,0.219418,14.599115
16.300000,0.222693,14.857021
16.300000,0.211528,14.535381
16.300000,0.214149,14.741956
16.300000,0.217207,14.982818
16.300000,0.212824,14.782390
16.300000,0.216318,15.057224
16.300000,0.218938,15.263307
16.400000,0.214120,15.049857
16.400000,0.216958,15.273238
16.400000,0.219359,15.462353
16.400000,0.214764,15.332052
16.400000,0.217819,15.572107
16.400000,0.220656,15.784187
16.400000,0.223709,15.991189
16.400000,0.226107,16.139261
16.500000,0.214303,15.524081
16.500000,0.217140,15.689585
16.500000,0.212767,15.479700
16.500000,0.215604,15.638524
16.500000,0.218223,15.776767
16.500000,0.213854,15.551732
16.500000,0.217128,15.711537
16.600000,0.220402,15.874152
16.600000,0.223239,16.020587
16.600000,0.226295,16.183983
16.600000,0.214734,15.574209
16.600000,0.217355,15.716956
16.600000,0.220413,15.880819
16.600000,0.223471,16.040989
16.600000,0.226310,16.187240
16.700000,0.230022,16.377459
16.700000,0.232642,16.512734
16.700000,0.213455,15.198043
16.700000,0.216516,15.359720
16.700000,0.219578,15.522338
16.700000,0.222857,15.696273
16.700000,0.225699,15.846016
16.800000,0.228541,15.994693
16.800000,0.216329,14.989195
16.800000,0.219173,15.136944
16.800000,0.222236,15.296398
16.800000,0.224861,15.433612
16.800000,0.227704,15.582841
16.800000,0.230984,15.755466
16.900000,0.233608,15.893605
16.900000,0.214408,14.313131
16.900000,0.217692,14.485018
16.900000,0.220977,14.656525
16.900000,0.223603,14.793658
16.900000,0.226887,14.965183
16.900000,0.230169,15.136987
17.000000,0.211170,13.547012
17.000000,0.214238,13.707716
17.000000,0.217305,13.868377
17.000000,0.220372,14.028904
17.000000,0.223439,14.189284
17.000000,0.226286,14.338116
17.000000,0.229570,14.509853
17.100000,0.232854,14.681660
17.100000,0.213843,13.094692
17.100000,0.216912,13.255195
17.100000,0.219761,13.404245
17.100000,0.222610,13.553277
17.100000,0.225677,13.713729
17.100000,0.213647,12.693716
17.100000,0.216498,12.842648
17.200000,0.211902,12.406509
17.200000,0.214753,12.555448
17.200000,0.217165,12.681499
17.200000,0.220234,12.841934
17.200000,0.223303,13.002369
17.200000,0.226371,13.162816
17.200000,0.229220,13.311785
17.300000,0.232507,13.483664
17.300000,0.213236,11.891420
17.300000,0.216087,12.040377
17.300000,0.218718,12.177855
17.300000,0.221569,12.326813
17.300000,0.224638,12.487235
17.300000,0.227926,12.659102
17.300000,0.230775,12.808068
17.400000,0.234281,12.991399
17.400000,0.214551,11.376061
17.400000,0.218061,11.559383
17.400000,0.221131,11.719804
17.400000,0.223762,11.857306
17.400000,0.226830,12.013801
17.400000,0.230336,12.169901
17.500000,0.233622,12.290286
17.500000,0.213666,10.975972
17.500000,0.216955,11.080196
17.500000,0.220025,11.186020
17.500000,0.223095,11.304988
17.500000,0.225945,11.423891
17.500000,0.213885,10.786607
17.600000,0.216955,10.881707
17.600000,0.212787,10.552241
17.600000,0.215419,10.598406
17.600000,0.218709,10.655890
17.600000,0.221999,10.726600
17.600000,0.224192,10.783847
17.600000,0.227044,10.868161
17.700000,0.214984,10.182975
17.700000,0.218276,10.283838
17.700000,0.221787,10.381128
17.700000,0.225078,10.462142
17.700000,0.228589,10.543108
17.700000,0.231881,10.620458
17.700000,0.234733,10.691936
17.800000,0.215437,9.601704
17.800000,0.218730,9.691198
17.800000,0.221365,9.750922
17.800000,0.224657,9.799975
17.800000,0.227510,9.822180
17.800000,0.230583,9.836437
17.800000,0.233655,9.852253
17.900000,0.214132,8.695912
17.900000,0.217206,8.701258
17.900000,0.220280,8.697858
17.900000,0.223354,8.689118
17.900000,0.226429,8.680117
17.900000,0.229284,8.675092
17.900000,0.232359,8.674813
17.900000,0.235215,8.678403
18.000000,0.238070,8.683529
18.000000,0.241365,8.688306
18.000000,0.214590,7.132032
18.000000,0.217448,7.130816
18.000000,0.220305,7.128035
18.000000,0.223163,7.125089
18.000000,0.226899,7.122880
18.100000,0.215480,6.344221
18.100000,0.218338,6.345712
18.100000,0.213945,5.957775
18.100000,0.216804,5.958958
18.100000,0.219882,5.959224
18.100000,0.223181,5.958474
18.100000,0.226699,5.957193
18.200000,0.229998,5.956278
18.200000,0.233297,5.956036
18.200000,0.236155,5.956346
18.200000,0.239454,5.956996
18.200000,0.242533,5.957536
18.200000,0.245832,5.957770
18.200000,0.249131,5.957605
18.300000,0.215049,4.009367
18.300000,0.218128,4.009002
18.300000,0.221208,4.008802
18.300000,0.224288,4.008813
18.300000,0.227367,4.008974
18.300000,0.230447,4.009173
18.300000,0.233527,4.009303
18.400000,0.237047,4.009305
18.400000,0.217454,2.840473
18.400000,0.220534,2.840329
18.400000,0.223614,2.840212
18.400000,0.226474,2.840158
18.400000,0.229774,2.840171
18.400000,0.232634,2.840220
18.500000,0.235714,2.840274
18.500000,0.216554,1.870001
18.500000,0.219634,1.869979
18.500000,0.222494,1.869929
18.500000,0.225574,1.869867
18.500000,0.228654,1.869817
18.500000,0.231514,1.869795
18.600000,0.234594,1.869793
18.600000,0.215217,1.174996
18.600000,0.218957,1.175003
18.600000,0.221817,1.174994
18.600000,0.225117,1.174968
18.600000,0.228197,1.174935
18.600000,0.231717,1.174898
18.700000,0.234357,1.174878
18.700000,0.214980,0.577871
18.700000,0.217840,0.577863
18.700000,0.221140,0.577857
18.700000,0.224440,0.577846
18.700000,0.226860,0.577835
18.700000,0.229940,0.577815
18.800000,0.233680,0.577789
18.800000,0.213864,0.054527
18.800000,0.216284,0.054513
18.800000,0.219144,0.054499
18.800000,0.222224,0.054486
18.800000,0.225744,0.054473
18.800000,0.229044,0.054458
18.900000,0.232784,0.054440
18.900000,0.213202,0.002296
18.900000,0.216062,0.002311
18.900000,0.219142,0.002326
18.900000,0.222002,0.002340
18.900000,0.225522,0.002355
18.900000,0.229042,0.002370
19.000000,0.232122,0.002382
19.000000,0.211882,0.005689
19.000000,0.214742,0.005701
19.000000,0.218262,0.005717
19.000000,0.221342,0.005731
19.000000,0.223982,0.005742
19.000000,0.227282,0.005756
19.000000,0.230362,0.005768
19.100000,0.233662,0.005781
19.100000,0.214083,0.002443
19.100000,0.216723,0.002453
19.100000,0.220023,0.002466
19.100000,0.223103,0.002478
19.100000,0.225743,0.002488
19.100000,0.213863,0.000470
19.200000,0.216723,0.000459
19.200000,0.212324,0.000506
19.200000,0.215624,0.000518
19.200000,0.219144,0.000530
19.200000,0.221784,0.000539
19.200000,0.224644,0.000549
19.200000,0.227724,0.000559
19.300000,0.231024,0.000570
19.300000,0.211425,0.400604
19.300000,0.213845,0.400612
19.300000,0.216925,0.400622
19.300000,0.219344,0.400629
19.300000,0.223084,0.400640
19.300000,0.225944,0.400648
19.300000,0.214285,0.401063
19.400000,0.217585,0.401072
19.400000,0.212966,0.400778
19.400000,0.215826,0.400786
19.400000,0.219126,0.400794
19.400000,0.218906,0.400808
19.400000,0.218026,0.400826
19.400000,0.221106,0.400834
19.500000,0.223746,0.400840
19.500000,0.227046,0.400848
19.500000,0.230126,0.400855
19.500000,0.233206,0.400862
19.500000,0.213628,0.400748
19.500000,0.217368,0.400756
19.500000,0.220448,0.400762
19.600000,0.223528,0.400769
19.600000,0.227268,0.400776
19.600000,0.230568,0.400783
19.600000,0.233648,0.400789
19.600000,0.236948,0.400795
19.600000,0.239588,0.400800
19.600000,0.213190,0.400678
19.700000,0.216490,0.400684
19.700000,0.219570,0.400689
19.700000,0.223310,0.400695
19.700000,0.225950,0.400699
19.700000,0.214292,0.400640
19.700000,0.217372,0.400645
19.700000,0.220012,0.400648
19.800000,0.215832,0.400606
19.800000,0.218692,0.400610
19.800000,0.221552,0.400613
19.800000,0.224852,0.400617
19.800000,0.228152,0.400621
19.800000,0.231452,0.400625
19.800000,0.234092,0.400628
19.900000,0.215174,0.400526
19.900000,0.218474,0.400530
19.900000,0.221554,0.400533
19.900000,0.224854,0.400536
19.900000,0.227934,0.400538
19.900000,0.231234,0.400541
19.900000,0.234314,0.400544
20.000000,0.215176,0.400447
20.000000,0.218476,0.400449
20.000000,0.221996,0.400452
20.000000,0.225516,0.400454
20.000000,0.227936,0.400456
20.000000,0.231016,0.400457
20.000000,0.233876,0.400459
20.100000,0.237176,0.400461
20.100000,0.217819,0.400370
20.100000,0.221119,0.400372
20.100000,0.224198,0.400373
20.100000,0.227278,0.400375
20.100000,0.214960,0.400318
20.100000,0.217600,0.400319
20.200000,0.220460,0.400320
20.200000,0.223540,0.400321
20.200000,0.226840,0.400322
20.200000,0.215402,0.400272
20.200000,0.218922,0.400271
20.200000,0.221781,0.400272
20.200000,0.224641,0.400234
20.300000,0.227502,0.393470
20.300000,0.230582,0.366392
20.300000,0.233884,0.313453
20.300000,0.214309,0.255592
20.300000,0.217611,0.188989
20.300000,0.220032,0.147095
20.300000,0.223113,0.105657
20.400000,0.211236,0.073133
20.400000,0.214097,0.033221
20.400000,0.216959,0.028346
20.400000,0.220041,0.119436
20.400000,0.223124,0.225842
20.400000,0.225546,0.310314
20.400000,0.213671,0.408503
20.400000,0.216753,0.491044
20.500000,0.213016,0.574173
20.500000,0.215876,0.633359
20.500000,0.218957,0.701238
20.500000,0.215000,0.789583
20.500000,0.217861,0.869280
20.500000,0.220943,0.958924
20.500000,0.224244,1.053713
20.600000,0.212147,1.131602
20.600000,0.215447,1.215816
20.600000,0.218968,1.304095
20.600000,0.216770,1.398179
20.600000,0.217211,1.498789
20.600000,0.220073,1.625548
20.600000,0.223155,1.771724
20.700000,0.210838,1.894694
20.700000,0.214139,2.035582
20.700000,0.217439,2.160126
20.700000,0.220519,2.275835
20.700000,0.223159,2.390776
20.700000,0.226460,2.562310
20.700000,0.214582,2.744167
20.800000,0.217663,2.932677
20.800000,0.213264,3.113845
20.800000,0.216123,3.268629
20.800000,0.218982,3.410739
20.800000,0.217440,3.555719
20.800000,0.217438,3.690514
20.800000,0.212596,3.826587
20.900000,0.216114,4.042466
20.900000,0.211273,4.229146
20.900000,0.214351,4.461124
20.900000,0.217868,4.723505
20.900000,0.221164,4.951242
20.900000,0.224239,5.145328
20.900000,0.212574,5.348121
21.000000,0.215868,5.573902
21.000000,0.211682,5.833662
21.000000,0.214318,6.060472
21.000000,0.217611,6.351546
21.000000,0.220684,6.615060
21.000000,0.223535,6.844832
21.000000,0.226605,7.076748
21.000000,0.214059,7.252363
21.100000,0.216908,7.459477
21.100000,0.212278,7.672339
21.100000,0.215565,7.928784
21.100000,0.218851,8.194770
21.100000,0.214220,8.428148
21.100000,0.217286,8.677183
21.100000,0.219693,8.869042
21.200000,0.222538,9.091110
21.200000,0.225600,9.326428
21.200000,0.213711,9.561002
21.200000,0.216554,9.780688
21.200000,0.219615,10.020616
21.200000,0.219380,10.228688
21.200000,0.217824,10.472901
21.200000,0.220446,10.681987
21.300000,0.216031,10.871995
21.300000,0.219089,11.112439
21.300000,0.221490,11.300255
21.300000,0.224328,11.521752
21.300000,0.212439,11.504483
21.300000,0.215713,11.761687
21.300000,0.218767,12.002891
21.400000,0.214789,12.159400
21.400000,0.217624,12.383877
21.400000,0.220241,12.590637
21.400000,0.223728,12.865577
21.400000,0.226561,13.088470
21.400000,0.229611,13.328448
21.400000,0.232442,13.551460
21.500000,0.213312,13.180847
21.500000,0.215709,13.370064
21.500000,0.218976,13.628344
21.500000,0.222243,13.886553
21.500000,0.225291,14.127388
21.500000,0.213636,13.982088
21.500000,0.216250,14.188168
21.500000,0.210098,14.097530
21.600000,0.212494,14.286463
21.600000,0.207432,14.239357
21.600000,0.210916,14.514418
21.600000,0.213746,14.737979
21.600000,0.214609,14.842118
21.600000,0.217220,15.048491
21.600000,0.220919,15.340804
21.600000,0.209501,14.926035
21.700000,0.212984,15.200965
21.700000,0.208362,15.112809
21.700000,0.212062,15.405012
21.700000,0.207873,15.226131
21.700000,0.211137,15.484032
21.700000,0.207385,15.355255
21.700000,0.210431,15.595929
21.800000,0.213695,15.853746
21.800000,0.209294,15.738519
21.800000,0.212775,16.013501
21.800000,0.215819,16.258565
21.800000,0.218645,16.482028
21.800000,0.214248,16.284932
21.800000,0.209410,15.934632
21.900000,0.212238,16.158119
21.900000,0.208053,15.916639
21.900000,0.211099,16.157298
21.900000,0.206481,15.882654
21.900000,0.209744,16.140494
21.900000,0.212790,16.381144
21.900000,0.208167,15.967869
22.000000,0.211648,16.242863
22.000000,0.207680,15.900953
22.000000,0.210508,16.124430
22.000000,0.213332,16.345871
22.000000,0.208929,16.039621
22.000000,0.212192,16.297507
22.000000,0.208005,15.980500
22.100000,0.211050,16.221161
22.100000,0.207079,15.888669
22.100000,0.209907,16.112087
22.100000,0.212952,16.352719
22.100000,0.208329,15.992238
22.100000,0.211374,16.232872
22.100000,0.214853,16.507904
22.200000,0.217896,16.748570
22.200000,0.208227,16.000467
22.200000,0.211272,16.241093
22.200000,0.212784,16.362367
22.200000,0.208378,16.012489
22.200000,0.210988,16.218754
22.200000,0.206581,15.878407
22.300000,0.209844,16.136242
22.300000,0.212888,16.376828
22.300000,0.215714,16.600238
22.300000,0.211526,16.276161
22.300000,0.207119,15.929878
22.300000,0.210164,16.170551
22.300000,0.205756,15.826005
22.400000,0.209236,16.101071
22.400000,0.212063,16.324498
22.400000,0.215106,16.565165
22.400000,0.213544,16.445878
22.400000,0.213743,16.463579
22.400000,0.209554,16.137001
22.400000,0.213250,16.429212
22.500000,0.207973,16.015834
22.500000,0.210582,16.222109
22.500000,0.213625,16.462737
22.500000,0.209436,16.136343
22.500000,0.212479,16.377004
22.500000,0.215304,16.600481
22.500000,0.218346,16.841148
22.600000,0.220953,17.047418
22.600000,0.223776,17.270840
22.600000,0.211707,16.325533
22.600000,0.214967,16.583342
22.600000,0.218009,16.823975
22.600000,0.221050,17.064622
22.600000,0.224089,17.305270
22.600000,0.212455,16.394327
22.700000,0.215932,16.669340
22.700000,0.211525,16.325584
22.700000,0.214785,16.583394
22.700000,0.217826,16.824040
22.700000,0.220649,17.047470
22.700000,0.223689,17.288119
22.700000,0.211619,16.342634
22.800000,0.214444,16.566095
22.800000,0.217051,16.772380
22.800000,0.220526,17.047390
22.800000,0.223348,17.270853
22.800000,0.215872,16.686491
22.800000,0.214537,16.583394
22.800000,0.217796,16.841231
22.900000,0.221270,17.116266
22.900000,0.224526,17.374109
22.900000,0.227347,17.597553
22.900000,0.230384,17.838209
22.900000,0.210872,16.308376
22.900000,0.214131,16.566222
22.900000,0.217173,16.806835
23.000000,0.219779,17.013055
23.000000,0.223252,17.288027
23.000000,0.211180,16.342572
23.000000,0.214656,16.617532
23.000000,0.217914,16.875319
23.000000,0.221171,17.133131
23.000000,0.224644,17.408152
23.100000,0.227682,17.648783
23.100000,0.231152,17.923802
23.100000,0.211857,16.411148
23.100000,0.214681,16.634594
23.100000,0.217939,16.892456
23.100000,0.220978,17.133119
23.100000,0.209555,16.239271
23.200000,0.212597,16.479912
23.200000,0.216072,16.754940
23.200000,0.211228,16.376858
23.200000,0.214052,16.600325
23.200000,0.217527,16.875370
23.200000,0.220349,17.098847
23.200000,0.223605,17.356687
23.300000,0.211749,16.428592
23.300000,0.215007,16.686424
23.300000,0.210597,16.342629
23.300000,0.213855,16.600464
23.300000,0.209662,16.273893
23.300000,0.212921,16.531720
23.400000,0.215961,16.772349
23.400000,0.211551,16.428544
23.400000,0.214592,16.669160
23.400000,0.217198,16.875398
23.400000,0.220237,17.116017
23.400000,0.215385,16.737850
23.400000,0.211854,16.462807
23.400000,0.214677,16.686209
23.500000,0.217717,16.926794
23.500000,0.212874,16.548600
23.500000,0.215914,16.789211
23.500000,0.218519,16.995479
23.500000,0.221558,17.236128
23.500000,0.209699,16.307883
23.500000,0.212089,16.496936
23.600000,0.215347,16.754750
23.600000,0.211153,16.428280
23.600000,0.214628,16.703285
23.600000,0.217668,16.943919
23.600000,0.221575,17.253284
23.600000,0.224395,17.476741
23.600000,0.227432,17.717383
23.700000,0.230685,17.975228
23.700000,0.233936,18.233084
23.700000,0.237186,18.490914
23.700000,0.240652,18.765942
23.700000,0.243466,18.989408
23.700000,0.246280,19.212873
23.700000,0.249959,19.505086
23.800000,0.252770,19.728536
23.800000,0.256230,20.003532
23.800000,0.258823,20.209818
23.800000,0.237354,17.278913
23.800000,0.239272,17.433597
23.800000,0.242714,17.708603
23.800000,0.245511,17.932049
23.900000,0.233575,17.003865
23.900000,0.236373,17.227316
23.900000,0.239384,17.466480
23.900000,0.242610,17.706306
23.900000,0.246049,17.933846
23.900000,0.248843,18.102435
23.900000,0.251637,18.266690
24.000000,0.231581,16.656420
24.000000,0.234379,16.834666
24.000000,0.237393,17.039054
24.000000,0.240620,17.259164
24.000000,0.243846,17.456259
24.000000,0.247072,17.622876
24.000000,0.250082,17.759216
24.100000,0.253308,17.901756
24.100000,0.233685,16.281329
24.100000,0.236916,16.451218
24.100000,0.240148,16.635810
24.100000,0.243595,16.837778
24.100000,0.246611,17.009565
24.100000,0.250058,17.194866
24.200000,0.252858,17.337880
24.200000,0.233448,15.735431
24.200000,0.236683,15.898937
24.200000,0.239703,16.056623
24.200000,0.242939,16.231182
24.200000,0.246390,16.420728
24.200000,0.234237,15.405456
24.300000,0.236827,15.545200
24.300000,0.232583,15.132288
24.300000,0.236038,15.312405
24.300000,0.239061,15.469637
24.300000,0.242301,15.639492
24.300000,0.245108,15.788416
24.300000,0.233167,14.781473
24.400000,0.235976,14.932181
24.400000,0.231731,14.512084
24.400000,0.235404,14.667487
24.400000,0.238214,14.765350
24.400000,0.241455,14.868163
24.400000,0.244482,14.967783
24.400000,0.247508,15.079661
24.500000,0.235783,14.045497
24.500000,0.238812,14.170144
24.500000,0.241841,14.273614
24.500000,0.245086,14.354629
24.500000,0.232924,13.238311
24.500000,0.236173,13.294341
24.500000,0.239856,13.371416
24.600000,0.235400,12.867755
24.600000,0.238434,12.951578
24.600000,0.242119,13.028898
24.600000,0.245154,13.064696
24.600000,0.248624,13.084449
24.600000,0.251878,13.100057
24.700000,0.232445,11.372015
24.700000,0.235268,11.408539
24.700000,0.237875,11.444202
24.700000,0.240916,11.471072
24.700000,0.243741,11.474663
24.700000,0.246783,11.458760
24.700000,0.250262,11.430271
24.700000,0.253089,11.411790
24.800000,0.233871,9.651295
24.800000,0.236919,9.658117
24.800000,0.240622,9.675327
24.800000,0.243672,9.687703
24.800000,0.237240,8.953730
24.800000,0.235215,8.520243
24.900000,0.238704,8.510820
24.900000,0.233822,7.919819
24.900000,0.237095,7.915502
24.900000,0.240586,7.916871
24.900000,0.243424,7.921008
24.900000,0.231269,6.955276
24.900000,0.234108,6.958384
24.900000,0.236729,6.959136
25.000000,0.232072,6.483711
25.000000,0.234694,6.481331
25.000000,0.237753,6.478514
25.000000,0.240812,6.476851
25.000000,0.243217,6.476708
25.000000,0.238121,6.028021
25.000000,0.234571,5.674567
25.100000,0.230140,5.315694
25.100000,0.233202,5.316186
25.100000,0.236264,5.315765
25.100000,0.231397,4.890964
25.100000,0.234460,4.889978
25.100000,0.237742,4.889345
25.100000,0.241243,4.889372
25.200000,0.244527,4.889874
25.200000,0.232390,4.124469
25.200000,0.235673,4.124865
25.200000,0.230811,3.734403
25.200000,0.233876,3.734194
25.200000,0.236942,3.733842
25.200000,0.239789,3.733543
25.200000,0.242417,3.733389
25.300000,0.230507,2.946216
25.300000,0.233573,2.946359
25.300000,0.237078,2.946570
25.300000,0.240364,2.946688
25.300000,0.227805,2.169747
25.300000,0.231090,2.169655
25.300000,0.233719,2.169539
25.400000,0.229527,1.830108
25.400000,0.232813,1.830040
25.400000,0.236100,1.830046
25.400000,0.238949,1.830089
25.400000,0.242017,1.830140
25.400000,0.245085,1.830165
25.400000,0.226388,1.039061
25.500000,0.229675,1.039006
25.500000,0.233181,1.038940
25.500000,0.234935,1.038915
25.500000,0.239099,1.038883
25.500000,0.227890,0.728501
25.500000,0.224592,0.551686
25.600000,0.227879,0.551680
25.600000,0.230509,0.551665
25.600000,0.234454,0.551631
25.600000,0.237742,0.551601
25.600000,0.226548,0.431404
25.600000,0.229835,0.431389
25.700000,0.233342,0.431379
25.700000,0.235972,0.431372
25.700000,0.239261,0.431360
25.700000,0.227635,0.393182
25.700000,0.230922,0.393163
25.700000,0.233991,0.393144
25.700000,0.229823,0.425780
25.700000,0.232453,0.425767
25.800000,0.235741,0.425753
25.800000,0.238591,0.425742
25.800000,0.228280,0.008465
25.800000,0.231796,0.008480
25.800000,0.233115,0.014903
25.800000,0.229379,0.003733
25.900000,0.224544,0.005109
25.900000,0.227621,0.005096
25.900000,0.231138,0.005081
25.900000,0.226742,0.005481
25.900000,0.229819,0.005493
25.900000,0.225204,0.003571
25.900000,0.228500,0.003584
26.000000,0.224105,0.001844
26.000000,0.226962,0.001832
26.000000,0.230039,0.001820
26.000000,0.233116,0.001809
26.000000,0.232017,0.000501
26.000000,0.232017,0.000535
26.000000,0.227402,0.002868
26.000000,0.230478,0.002879
26.100000,0.226303,0.000946
26.100000,0.229599,0.000957
26.100000,0.232237,0.000966
26.100000,0.227182,0.000082
26.100000,0.230918,0.000094
26.100000,0.226522,0.001309
26.100000,0.229599,0.001319
26.200000,0.233116,0.001330
26.200000,0.228720,0.001449
26.200000,0.231577,0.001458
26.200000,0.231577,0.001125
26.200000,0.234435,0.001133
26.200000,0.233995,0.000709
26.200000,0.229600,0.000772
26.300000,0.233116,0.000781
26.300000,0.228501,0.001138
26.300000,0.231578,0.001146
26.300000,0.227183,0.000965
26.300000,0.230040,0.000972
26.300000,0.232897,0.000979
26.300000,0.228282,0.000766
26.400000,0.231579,0.000773
26.400000,0.227183,0.000866
26.400000,0.230040,0.000872
26.400000,0.232898,0.000878
26.400000,0.233337,0.000895
26.400000,0.231579,0.000925
26.400000,0.226964,0.000804
26.500000,0.230041,0.000809
26.500000,0.233557,0.000816
26.500000,0.236415,0.000821
26.500000,0.239272,0.000826
26.500000,0.242349,0.000831
26.500000,0.245207,0.000835
26.500000,0.248724,0.000841
26.600000,0.251581,0.000845
26.600000,0.232679,0.000762
26.600000,0.235976,0.000767
26.600000,0.238833,0.000771
26.600000,0.241910,0.000775
26.600000,0.244548,0.000778
26.600000,0.247625,0.000782
26.600000,0.250043,0.000785
26.700000,0.231140,0.000663
26.700000,0.234217,0.000667
26.700000,0.237075,0.000670
26.700000,0.239932,0.000673
26.700000,0.243449,0.000677
26.700000,0.246966,0.000680
26.700000,0.249823,0.000683
26.800000,0.230701,0.000567
26.800000,0.234218,0.000570
26.800000,0.230482,0.000541
26.800000,0.233559,0.000543
26.800000,0.235976,0.000542
26.800000,0.232240,0.000512
26.900000,0.235537,0.000514
26.900000,0.238174,0.000515
26.900000,0.241252,0.000517
26.900000,0.229383,0.000461
26.900000,0.232241,0.000463
26.900000,0.235318,0.000464
26.900000,0.238834,0.000465
26.900000,0.241472,0.000466
27.000000,0.244549,0.000467
27.000000,0.233120,0.000413
27.000000,0.235318,0.000414
27.000000,0.238395,0.000415
27.000000,0.241473,0.000416
27.000000,0.229385,0.000366
27.000000,0.231802,0.000367
